STUDENT_ID,FALL_COHORT,COHORT_TYPE,GENDER,N__IPEDS_ETHNICITY,ENROLLMENT_STATUS,EXCLUSION_ELIGIBLE,ENROLLED_FALL_2020
ID000521,2019,N/A,M,ASIAN,F,N,Y
ID000522,2019,LD,M,NSPEC,P,N,Y
ID000523,2019,FTF,F,ASIAN,F,N,Y
ID000524,2019,N/A,F,HISPA,F,N,Y
ID000525,2019,N/A,F,ASIAN,F,N,Y
ID000526,2019,N/A,F,WHITE,F,N,Y
ID000527,2019,N/A,F,WHITE,F,N,Y
ID000528,2019,FTF,F,TWOMORE,F,N,Y
ID000529,2019,N/A,M,TWOMORE,F,N,Y
ID000530,2019,N/A,F,HISPA,F,N,Y
ID000531,2019,N/A,F,WHITE,P,N,Y
ID000532,2019,N/A,F,WHITE,F,N,Y
ID000533,2019,UD,F,BLACK,F,N,Y
ID000534,2019,LD,M,WHITE,F,N,Y
ID000535,2019,FTF,F,WHITE,F,N,Y
ID000536,2019,N/A,F,WHITE,F,N,Y
ID000537,2019,N/A,F,WHITE,P,N,Y
ID000538,2019,N/A,F,WHITE,F,N,Y
ID000539,2019,N/A,F,TWOMORE,F,N,Y
ID000540,2019,N/A,F,WHITE,F,N,Y
ID000541,2019,FTF,M,WHITE,F,N,Y
ID000542,2019,LD,M,WHITE,F,N,Y
ID000543,2019,N/A,F,WHITE,F,N,Y
ID000544,2019,N/A,M,WHITE,F,N,Y
ID000545,2019,LD,F,WHITE,F,N,Y
ID000546,2019,N/A,F,NSPEC,P,N,Y
ID000547,2019,N/A,F,WHITE,F,N,Y
ID000548,2019,UD,F,WHITE,P,N,Y
ID000549,2019,N/A,M,HISPA,F,N,Y
ID000550,2019,N/A,M,WHITE,F,N,Y
ID000551,2019,N/A,M,WHITE,F,N,Y
ID000552,2019,N/A,M,WHITE,F,N,Y
ID000553,2019,FTF,F,TWOMORE,F,N,Y
ID000554,2019,N/A,F,WHITE,F,N,Y
ID000555,2019,FTF,M,WHITE,F,N,Y
ID000556,2019,FTF,F,WHITE,F,N,Y
ID000557,2019,N/A,F,NSPEC,F,N,Y
ID000558,2019,N/A,F,INTL,F,N,Y
ID000559,2019,N/A,F,INTL,F,N,Y
ID000560,2019,N/A,M,NSPEC,P,N,Y
ID000561,2019,FTF,M,INTL,F,N,Y
ID000562,2019,FTF,M,INTL,F,N,Y
ID000563,2019,N/A,M,NSPEC,F,N,Y
ID000564,2019,FTF,M,INTL,F,N,Y
ID000565,2019,N/A,M,ASIAN,F,N,Y
ID000566,2019,FTF,F,ASIAN,F,N,Y
ID000567,2019,N/A,M,WHITE,F,N,Y
ID000568,2019,N/A,M,WHITE,P,N,Y
ID000569,2019,N/A,M,WHITE,F,N,Y
ID000570,2019,N/A,F,WHITE,F,N,Y
ID000571,2019,UD,M,WHITE,P,N,Y
ID000572,2019,FTF,F,HISPA,F,N,Y
ID000573,2019,N/A,F,HISPA,F,N,Y
ID000574,2019,N/A,F,HISPA,F,N,Y
ID000575,2019,FTF,F,HISPA,F,N,Y
ID000576,2019,N/A,M,HISPA,F,N,Y
ID000577,2019,N/A,F,HISPA,P,N,Y
ID000578,2019,N/A,F,HISPA,F,N,Y
ID000579,2019,N/A,M,HISPA,F,N,Y
ID000580,2019,N/A,F,WHITE,P,N,Y
ID000581,2019,N/A,M,NSPEC,F,N,Y
ID000582,2019,N/A,F,WHITE,F,N,Y
ID000583,2019,N/A,F,WHITE,F,N,Y
ID000584,2019,FTF,F,HISPA,F,N,Y
ID000585,2019,N/A,F,WHITE,F,N,Y
ID000586,2019,N/A,M,WHITE,P,N,Y
ID000587,2019,N/A,F,HISPA,F,N,Y
ID000588,2019,N/A,F,HISPA,F,N,Y
ID000589,2019,N/A,M,PACIF,F,N,Y
ID000590,2019,FTF,F,TWOMORE,F,N,Y
ID000591,2019,FTF,F,WHITE,F,N,Y
ID000592,2019,N/A,F,WHITE,P,N,Y
ID000593,2019,UD,F,WHITE,P,N,Y
ID000594,2019,N/A,F,TWOMORE,F,N,Y
ID000595,2019,N/A,M,WHITE,F,N,Y
ID000596,2019,N/A,M,WHITE,F,N,Y
ID000597,2019,N/A,M,BLACK,F,N,Y
ID000598,2019,UD,M,WHITE,F,N,Y
ID000599,2019,FTF,F,BLACK,F,N,Y
ID000600,2019,UD,F,WHITE,P,N,Y
ID000601,2019,N/A,F,TWOMORE,P,N,Y
ID000602,2019,N/A,F,WHITE,F,N,Y
ID000603,2019,LD,M,WHITE,F,N,Y
ID000604,2019,N/A,M,WHITE,F,N,Y
ID000605,2019,FTF,M,WHITE,F,N,Y
ID000606,2019,FTF,F,WHITE,F,N,Y
ID000607,2019,N/A,F,WHITE,F,N,Y
ID000608,2019,N/A,M,TWOMORE,F,N,Y
ID000609,2019,N/A,M,ASIAN,P,N,Y
ID000610,2019,FTF,F,WHITE,F,N,Y
ID000611,2019,N/A,M,WHITE,F,N,Y
ID000612,2019,FTF,F,WHITE,F,N,Y
ID000613,2019,N/A,F,WHITE,P,N,Y
ID000614,2019,N/A,F,WHITE,F,N,Y
ID000615,2019,FTF,F,WHITE,F,N,Y
ID000616,2019,N/A,F,WHITE,F,N,Y
ID000617,2019,N/A,F,HISPA,F,N,Y
ID000618,2019,N/A,M,WHITE,F,N,Y
ID000619,2019,N/A,F,WHITE,F,N,Y
ID000620,2019,FTF,F,WHITE,F,N,Y
ID000621,2019,N/A,M,TWOMORE,F,N,Y
ID000622,2019,FTF,F,WHITE,P,N,Y
ID000623,2019,UD,M,WHITE,F,N,Y
ID000624,2019,FTF,F,HISPA,F,N,Y
ID000625,2019,N/A,M,WHITE,P,N,Y
ID000626,2019,N/A,M,HISPA,F,N,Y
ID000627,2019,N/A,F,WHITE,F,N,Y
ID000628,2019,N/A,F,WHITE,F,N,Y
ID000629,2019,N/A,F,WHITE,F,N,Y
ID000630,2019,N/A,M,WHITE,F,N,Y
ID000631,2019,N/A,F,WHITE,F,N,Y
ID000632,2019,N/A,M,WHITE,F,N,Y
ID000633,2019,LD,F,HISPA,F,N,Y
ID000634,2019,N/A,F,HISPA,F,N,Y
ID000635,2019,FTF,F,HISPA,P,N,Y
ID000636,2019,N/A,M,HISPA,F,N,Y
ID000637,2019,N/A,M,HISPA,F,N,Y
ID000638,2019,N/A,F,HISPA,F,N,Y
ID000639,2019,N/A,F,HISPA,P,N,Y
ID000640,2019,N/A,F,HISPA,F,N,Y
ID000641,2019,N/A,F,HISPA,F,N,Y
ID000642,2019,N/A,F,HISPA,F,N,Y
ID000643,2019,N/A,F,HISPA,F,N,Y
ID000644,2019,N/A,F,HISPA,F,N,Y
ID000645,2019,N/A,F,HISPA,F,N,Y
ID000646,2019,UD,F,HISPA,F,N,Y
ID000647,2019,N/A,F,HISPA,P,N,Y
ID000648,2019,N/A,M,HISPA,F,N,Y
ID000649,2019,N/A,M,WHITE,F,N,Y
ID000650,2019,N/A,F,HISPA,F,N,Y
ID000651,2019,N/A,M,HISPA,F,N,Y
ID000652,2019,UD,M,WHITE,F,N,Y
ID000653,2019,N/A,F,WHITE,F,N,Y
ID000654,2019,N/A,F,TWOMORE,F,N,Y
ID000655,2019,N/A,F,WHITE,F,N,Y
ID000656,2019,N/A,F,TWOMORE,F,N,Y
ID000657,2019,FTF,F,WHITE,F,N,Y
ID000658,2019,N/A,M,HISPA,F,N,Y
ID000659,2019,N/A,M,TWOMORE,F,N,Y
ID000660,2019,UD,F,AMIND,F,N,Y
ID000661,2019,N/A,F,HISPA,F,N,Y
ID000662,2019,N/A,M,TWOMORE,F,N,Y
ID000663,2019,FTF,F,ASIAN,F,N,Y
ID000664,2019,N/A,M,WHITE,F,N,Y
ID000665,2019,UD,F,AMIND,F,N,Y
ID000666,2019,FTF,M,WHITE,F,N,Y
ID000667,2019,N/A,M,WHITE,F,N,Y
ID000668,2019,FTF,F,TWOMORE,F,N,Y
ID000669,2019,FTF,F,WHITE,F,N,Y
ID000670,2019,UD,F,WHITE,F,N,Y
ID000671,2019,N/A,F,WHITE,F,N,Y
ID000672,2019,FTF,M,WHITE,F,N,Y
ID000673,2019,N/A,F,WHITE,F,N,Y
ID000674,2019,N/A,F,WHITE,P,N,Y
ID000675,2019,UD,M,WHITE,F,N,Y
ID000676,2019,N/A,F,WHITE,F,N,Y
ID000677,2019,FTF,F,WHITE,F,N,Y
ID000678,2019,UD,M,NSPEC,F,N,Y
ID000679,2019,N/A,F,NSPEC,P,N,Y
ID000680,2019,N/A,F,ASIAN,F,N,Y
ID000681,2019,FTF,M,HISPA,F,N,Y
ID000682,2019,N/A,F,WHITE,F,N,Y
ID000683,2019,N/A,F,TWOMORE,F,N,Y
ID000684,2019,UD,F,WHITE,F,N,Y
ID000685,2019,N/A,F,WHITE,F,N,Y
ID000686,2019,N/A,F,TWOMORE,F,N,Y
ID000687,2019,UD,M,WHITE,P,N,Y
ID000688,2019,FTF,M,WHITE,F,N,Y
ID000689,2019,N/A,F,WHITE,F,N,Y
ID000690,2019,N/A,M,AMIND,F,N,Y
ID000691,2019,N/A,F,WHITE,F,N,Y
ID000692,2019,N/A,M,WHITE,F,N,Y
ID000693,2019,N/A,M,WHITE,F,N,Y
ID000694,2019,FTF,F,WHITE,F,N,Y
ID000695,2019,N/A,M,WHITE,F,N,Y
ID000696,2019,FTF,F,HISPA,F,N,Y
ID000697,2019,FTF,M,WHITE,F,N,Y
ID000698,2019,LD,M,WHITE,F,N,Y
ID000699,2019,N/A,F,HISPA,F,N,Y
ID000700,2019,N/A,F,WHITE,P,N,Y
ID000701,2019,N/A,F,WHITE,F,N,Y
ID000702,2019,FTF,F,WHITE,F,N,Y
ID000703,2019,FTF,M,WHITE,F,N,Y
ID000704,2019,FTF,M,WHITE,F,N,Y
ID000705,2019,N/A,F,WHITE,P,N,Y
ID000706,2019,FTF,M,BLACK,F,N,Y
ID000707,2019,N/A,F,WHITE,F,N,Y
ID000708,2019,UD,F,WHITE,P,N,Y
ID000709,2019,N/A,F,WHITE,P,N,Y
ID000710,2019,LD,F,WHITE,P,N,Y
ID000711,2019,N/A,F,WHITE,F,N,Y
ID000712,2019,N/A,M,WHITE,F,N,Y
ID000713,2019,LD,M,WHITE,F,N,Y
ID000714,2019,N/A,F,TWOMORE,F,N,Y
ID000715,2019,N/A,M,WHITE,F,N,Y
ID000716,2019,N/A,F,HISPA,F,N,Y
ID000717,2019,FTF,M,WHITE,P,N,Y
ID000718,2019,N/A,F,WHITE,F,N,Y
ID000719,2019,N/A,F,WHITE,F,N,Y
ID000720,2019,N/A,M,WHITE,F,N,Y
ID000721,2019,N/A,F,HISPA,P,N,Y
ID000722,2019,N/A,F,WHITE,F,N,Y
ID000723,2019,FTF,F,WHITE,F,N,Y
ID000724,2019,FTF,F,WHITE,F,N,Y
ID000725,2019,N/A,F,WHITE,F,N,Y
ID000726,2019,N/A,F,TWOMORE,F,N,Y
ID000727,2019,FTF,F,WHITE,F,N,Y
ID000728,2019,N/A,M,WHITE,F,N,Y
ID000729,2019,FTF,F,HISPA,F,N,Y
ID000730,2019,UD,M,WHITE,P,N,Y
ID000731,2019,N/A,M,WHITE,F,N,Y
ID000732,2019,FTF,F,WHITE,F,N,Y
ID000733,2019,N/A,F,TWOMORE,F,N,Y
ID000734,2019,N/A,M,TWOMORE,F,N,Y
ID000735,2019,N/A,M,WHITE,P,N,Y
ID000736,2019,N/A,M,WHITE,F,N,Y
ID000737,2019,FTF,M,WHITE,F,N,Y
ID000738,2019,N/A,M,WHITE,F,N,Y
ID000739,2019,FTF,F,WHITE,F,N,Y
ID000740,2019,N/A,M,HISPA,F,N,Y
ID000741,2019,N/A,M,TWOMORE,F,N,Y
ID000742,2019,FTF,F,WHITE,F,N,Y
ID000743,2019,N/A,F,WHITE,P,N,Y
ID000744,2019,N/A,M,NSPEC,P,N,Y
ID000745,2019,N/A,M,NSPEC,P,N,Y
ID000746,2019,LD,M,INTL,P,N,Y
ID000747,2019,N/A,F,WHITE,F,N,Y
ID000748,2019,FTF,F,WHITE,F,N,Y
ID000749,2019,FTF,F,WHITE,F,N,Y
ID000750,2019,N/A,M,WHITE,F,N,Y
ID000751,2019,N/A,F,WHITE,F,N,Y
ID000752,2019,N/A,M,WHITE,F,N,Y
ID000753,2019,N/A,F,HISPA,F,N,Y
ID000754,2019,N/A,F,WHITE,F,N,Y
ID000755,2019,N/A,F,WHITE,P,N,Y
ID000756,2019,N/A,M,HISPA,F,N,Y
ID000757,2019,UD,F,WHITE,F,N,Y
ID000758,2019,N/A,F,WHITE,F,N,Y
ID000759,2019,N/A,F,WHITE,P,N,Y
ID000760,2019,UD,F,HISPA,P,N,Y
ID000761,2019,N/A,F,WHITE,F,N,Y
ID000762,2019,N/A,M,WHITE,F,N,Y
ID000763,2019,FTF,M,WHITE,F,N,Y
ID000764,2019,UD,F,WHITE,P,N,Y
ID000765,2019,FTF,F,WHITE,F,N,Y
ID000766,2019,UD,F,WHITE,P,N,Y
ID000767,2019,N/A,F,HISPA,F,N,Y
ID000768,2019,N/A,F,HISPA,P,N,Y
ID000769,2019,FTF,F,HISPA,P,N,Y
ID000770,2019,UD,F,WHITE,P,N,Y
ID000771,2019,FTF,M,WHITE,F,N,Y
ID000772,2019,FTF,M,WHITE,F,N,Y
ID000773,2019,N/A,M,HISPA,P,N,Y
ID000774,2019,FTF,F,HISPA,F,N,Y
ID000775,2019,N/A,F,HISPA,F,N,Y
ID000776,2019,N/A,F,HISPA,F,N,Y
ID000777,2019,N/A,F,WHITE,P,N,Y
ID000778,2019,FTF,F,HISPA,F,N,Y
ID000779,2019,N/A,M,WHITE,F,N,Y
ID000780,2019,FTF,F,WHITE,F,N,Y
ID000781,2019,UD,F,HISPA,P,N,Y
ID000782,2019,N/A,F,HISPA,P,N,Y
ID000783,2019,N/A,M,HISPA,F,N,Y
ID000784,2019,N/A,M,HISPA,P,N,Y
ID000785,2019,UD,F,HISPA,P,N,Y
ID000786,2019,N/A,F,HISPA,F,N,Y
ID000787,2019,FTF,M,PACIF,F,N,Y
ID000788,2019,N/A,F,HISPA,F,N,Y
ID000789,2019,FTF,F,HISPA,F,N,Y
ID000790,2019,FTF,M,HISPA,F,N,Y
ID000791,2019,N/A,F,HISPA,F,N,Y
ID000792,2019,N/A,F,ASIAN,F,N,Y
ID000793,2019,N/A,F,HISPA,F,N,Y
ID000794,2019,FTF,M,HISPA,F,N,Y
ID000795,2019,N/A,F,WHITE,P,N,Y
ID000796,2019,N/A,F,WHITE,F,N,Y
ID000797,2019,UD,F,HISPA,P,N,Y
ID000798,2019,N/A,M,HISPA,F,N,Y
ID000799,2019,FTF,M,WHITE,F,N,Y
ID000800,2019,N/A,F,HISPA,F,N,Y
ID000801,2019,N/A,F,WHITE,F,N,Y
ID000802,2019,LD,M,WHITE,F,N,Y
ID000803,2019,N/A,M,WHITE,F,N,Y
ID000804,2019,N/A,M,HISPA,F,N,Y
ID000805,2019,N/A,M,WHITE,F,N,Y
ID000806,2019,N/A,F,HISPA,F,N,Y
ID000807,2019,LD,M,BLACK,F,N,Y
ID000808,2019,N/A,M,WHITE,F,N,Y
ID000809,2019,N/A,M,NSPEC,F,N,Y
ID000810,2019,N/A,M,HISPA,F,N,Y
ID000811,2019,N/A,M,WHITE,F,N,Y
ID000812,2019,FTF,F,HISPA,F,N,Y
ID000813,2019,N/A,F,TWOMORE,F,N,Y
ID000814,2019,FTF,M,BLACK,F,N,Y
ID000815,2019,N/A,F,HISPA,P,N,Y
ID000816,2019,FTF,M,HISPA,P,N,Y
ID000817,2019,N/A,F,HISPA,P,N,Y
ID000818,2019,N/A,F,WHITE,F,N,Y
ID000819,2019,UD,F,WHITE,F,N,Y
ID000820,2019,N/A,M,WHITE,F,N,Y
ID000821,2019,FTF,F,HISPA,P,N,Y
ID000822,2019,N/A,M,HISPA,F,N,Y
ID000823,2019,N/A,F,WHITE,F,N,Y
ID000824,2019,N/A,F,WHITE,F,N,Y
ID000825,2019,N/A,F,WHITE,F,N,Y
ID000826,2019,FTF,F,TWOMORE,F,N,Y
ID000827,2019,FTF,F,WHITE,F,N,Y
ID000828,2019,FTF,F,BLACK,F,N,Y
ID000829,2019,N/A,F,WHITE,F,N,Y
ID000830,2019,FTF,F,WHITE,P,N,Y
ID000831,2019,LD,F,INTL,P,N,Y
ID000832,2019,N/A,M,NSPEC,P,N,Y
ID000833,2019,FTF,M,INTL,P,N,Y
ID000834,2019,N/A,M,NSPEC,F,N,Y
ID000835,2019,N/A,M,NSPEC,P,N,Y
ID000836,2019,N/A,F,INTL,P,N,Y
ID000837,2019,FTF,M,INTL,P,N,Y
ID000838,2019,FTF,F,INTL,F,N,Y
ID000839,2019,N/A,M,INTL,F,N,Y
ID000840,2019,N/A,F,INTL,F,N,Y
ID000841,2019,FTF,M,INTL,F,N,Y
ID000842,2019,N/A,F,NSPEC,P,N,Y
ID000843,2019,N/A,M,NSPEC,P,N,Y
ID000844,2019,N/A,M,INTL,F,N,Y
ID000845,2019,N/A,M,INTL,F,N,Y
ID000846,2019,N/A,M,NSPEC,P,N,Y
ID000847,2019,N/A,M,NSPEC,P,N,Y
ID000848,2019,N/A,M,NSPEC,P,N,Y
ID000849,2019,FTF,F,INTL,P,N,Y
ID000850,2019,FTF,F,INTL,F,N,Y
ID000851,2019,N/A,M,INTL,F,N,Y
ID000852,2019,N/A,F,INTL,P,N,Y
ID000853,2019,N/A,F,NSPEC,P,N,Y
ID000854,2019,FTF,F,INTL,F,N,Y
ID000855,2019,FTF,F,INTL,F,N,Y
ID000856,2019,FTF,F,INTL,F,N,Y
ID000857,2019,FTF,F,INTL,F,N,Y
ID000858,2019,FTF,M,INTL,F,N,Y
ID000859,2019,FTF,F,INTL,F,N,Y
ID000860,2019,FTF,F,WHITE,F,N,Y
ID000861,2019,N/A,M,WHITE,F,N,Y
ID000862,2019,N/A,F,WHITE,F,N,Y
ID000863,2019,FTF,M,WHITE,F,N,Y
ID000864,2019,FTF,F,WHITE,F,N,Y
ID000865,2019,FTF,M,WHITE,F,N,Y
ID000866,2019,N/A,F,WHITE,F,N,Y
ID000867,2019,FTF,M,WHITE,F,N,Y
ID000868,2019,N/A,F,HISPA,P,N,Y
ID000869,2019,N/A,M,WHITE,F,N,Y
ID000870,2019,FTF,F,BLACK,F,N,Y
ID000871,2019,N/A,F,HISPA,F,N,Y
ID000872,2019,FTF,F,WHITE,F,N,Y
ID000873,2019,N/A,M,WHITE,F,N,Y
ID000874,2019,FTF,M,WHITE,P,N,Y
ID000875,2019,N/A,M,WHITE,F,N,Y
ID000876,2019,FTF,F,HISPA,F,N,Y
ID000877,2019,N/A,F,TWOMORE,F,N,Y
ID000878,2019,FTF,M,WHITE,F,N,Y
ID000879,2019,N/A,F,WHITE,F,N,Y
ID000880,2019,UD,F,TWOMORE,P,N,Y
ID000881,2019,FTF,F,WHITE,F,N,Y
ID000882,2019,N/A,M,WHITE,F,N,Y
ID000883,2019,N/A,F,WHITE,F,N,Y
ID000884,2019,N/A,F,WHITE,P,N,Y
ID000885,2019,N/A,M,WHITE,F,N,Y
ID000886,2019,UD,F,WHITE,F,N,Y
ID000887,2019,FTF,F,WHITE,F,N,Y
ID000888,2019,N/A,F,TWOMORE,F,N,Y
ID000889,2019,N/A,F,WHITE,F,N,Y
ID000890,2019,FTF,F,WHITE,F,N,Y
ID000891,2019,N/A,F,WHITE,F,N,Y
ID000892,2019,UD,F,WHITE,F,N,Y
ID000893,2019,FTF,M,WHITE,F,N,Y
ID000894,2019,FTF,F,WHITE,P,N,Y
ID000895,2019,FTF,M,HISPA,P,N,Y
ID000896,2019,N/A,M,WHITE,F,N,Y
ID000897,2019,N/A,M,WHITE,F,N,Y
ID000898,2019,N/A,M,WHITE,F,N,Y
ID000899,2019,N/A,M,WHITE,F,N,Y
ID000900,2019,N/A,F,HISPA,F,N,Y
ID000901,2019,N/A,F,HISPA,F,N,Y
ID000902,2019,N/A,F,WHITE,F,N,Y
ID000903,2019,N/A,F,WHITE,F,N,Y
ID000904,2019,N/A,F,WHITE,F,N,Y
ID000905,2019,N/A,F,WHITE,F,N,Y
ID000906,2019,N/A,M,TWOMORE,F,N,Y
ID000907,2019,N/A,M,TWOMORE,F,N,Y
ID000908,2019,N/A,F,WHITE,F,N,Y
ID000909,2019,FTF,F,WHITE,F,N,Y
ID000910,2019,UD,M,HISPA,P,N,Y
ID000911,2019,FTF,M,HISPA,F,N,Y
ID000912,2019,FTF,F,HISPA,F,N,Y
ID000913,2019,N/A,F,HISPA,F,N,Y
ID000914,2019,LD,F,HISPA,F,N,Y
ID000915,2019,FTF,F,WHITE,F,N,Y
ID000916,2019,N/A,F,WHITE,P,N,Y
ID000917,2019,FTF,M,WHITE,F,N,Y
ID000918,2019,N/A,F,WHITE,F,N,Y
ID000919,2019,FTF,M,WHITE,F,N,Y
ID000920,2019,N/A,F,WHITE,F,N,Y
ID000921,2019,N/A,M,WHITE,F,N,Y
ID000922,2019,FTF,F,WHITE,F,N,Y
ID000923,2019,N/A,F,WHITE,P,N,Y
ID000924,2019,FTF,F,WHITE,F,N,Y
ID000925,2019,FTF,M,AMIND,P,N,Y
ID000926,2019,N/A,F,WHITE,F,N,Y
ID000927,2019,N/A,M,TWOMORE,F,N,Y
ID000928,2019,N/A,M,WHITE,F,N,Y
ID000929,2019,FTF,F,WHITE,F,N,Y
ID000930,2019,N/A,F,WHITE,F,N,Y
ID000931,2019,N/A,F,WHITE,F,N,Y
ID000932,2019,N/A,F,WHITE,F,N,Y
ID000933,2019,N/A,M,WHITE,F,N,Y
ID000934,2019,N/A,F,ASIAN,P,N,Y
ID000935,2019,N/A,M,WHITE,F,N,Y
ID000936,2019,N/A,F,WHITE,F,N,Y
ID000937,2019,N/A,F,HISPA,F,N,Y
ID000938,2019,N/A,M,WHITE,F,N,Y
ID000939,2019,N/A,F,AMIND,F,N,Y
ID000940,2019,N/A,M,ASIAN,P,N,Y
ID000941,2019,N/A,F,TWOMORE,F,N,Y
ID000942,2019,N/A,F,WHITE,F,N,Y
ID000943,2019,UD,F,WHITE,P,N,Y
ID000944,2019,N/A,F,WHITE,P,N,Y
ID000945,2019,N/A,F,WHITE,F,N,Y
ID000946,2019,N/A,F,WHITE,F,N,Y
ID000947,2019,FTF,F,WHITE,F,N,Y
ID000948,2019,N/A,F,WHITE,F,N,Y
ID000949,2019,N/A,F,HISPA,F,N,Y
ID000950,2019,N/A,F,WHITE,F,N,Y
ID000951,2019,N/A,F,HISPA,F,N,Y
ID000952,2019,N/A,F,NSPEC,F,N,Y
ID000953,2019,N/A,M,AMIND,P,N,Y
ID000954,2019,N/A,F,WHITE,F,N,Y
ID000955,2019,FTF,F,HISPA,F,N,Y
ID000956,2019,N/A,M,WHITE,F,N,Y
ID000957,2019,N/A,F,TWOMORE,F,N,Y
ID000958,2019,N/A,F,WHITE,F,N,Y
ID000959,2019,FTF,M,TWOMORE,F,N,Y
ID000960,2019,N/A,F,HISPA,F,N,Y
ID000961,2019,N/A,F,WHITE,F,N,Y
ID000962,2019,N/A,F,WHITE,F,N,Y
ID000963,2019,N/A,M,BLACK,F,N,Y
ID000964,2019,N/A,F,WHITE,F,N,Y
ID000965,2019,N/A,F,WHITE,F,N,Y
ID000966,2019,N/A,F,WHITE,P,N,Y
ID000967,2019,N/A,M,HISPA,F,N,Y
ID000968,2019,UD,F,HISPA,P,N,Y
ID000969,2019,N/A,F,HISPA,F,N,Y
ID000970,2019,N/A,M,HISPA,F,N,Y
ID000971,2019,UD,F,HISPA,F,N,Y
ID000972,2019,N/A,F,HISPA,F,N,Y
ID000973,2019,N/A,M,WHITE,F,N,Y
ID000974,2019,N/A,M,HISPA,F,N,Y
ID000975,2019,N/A,F,WHITE,F,N,Y
ID000976,2019,N/A,F,HISPA,F,N,Y
ID000977,2019,N/A,M,HISPA,F,N,Y
ID000978,2019,N/A,F,WHITE,F,N,Y
ID000979,2019,N/A,M,HISPA,F,N,Y
ID000980,2019,N/A,F,HISPA,F,N,Y
ID000981,2019,FTF,M,HISPA,F,N,Y
ID000982,2019,FTF,M,AMIND,P,N,Y
ID000983,2019,N/A,F,HISPA,F,N,Y
ID000984,2019,UD,F,HISPA,F,N,Y
ID000985,2019,N/A,F,HISPA,F,N,Y
ID000986,2019,FTF,F,HISPA,F,N,Y
ID000987,2019,N/A,F,HISPA,F,N,Y
ID000988,2019,N/A,F,HISPA,F,N,Y
ID000989,2019,N/A,F,HISPA,F,N,Y
ID000990,2019,FTF,F,HISPA,P,N,Y
ID000991,2019,N/A,F,HISPA,F,N,Y
ID000992,2019,N/A,F,HISPA,F,N,Y
ID000993,2019,N/A,F,HISPA,F,N,Y
ID000994,2019,UD,F,ASIAN,F,N,Y
ID000995,2019,N/A,M,AMIND,F,N,Y
ID000996,2019,N/A,F,TWOMORE,F,N,Y
ID000997,2019,N/A,F,WHITE,F,N,Y
ID000998,2019,N/A,M,BLACK,F,N,Y
ID000999,2019,FTF,F,WHITE,F,N,Y
ID001000,2019,FTF,F,WHITE,F,N,Y
ID001001,2019,FTF,F,WHITE,F,N,Y
ID001002,2019,N/A,F,WHITE,F,N,Y
ID001003,2019,N/A,M,BLACK,F,N,Y
ID001004,2019,FTF,M,BLACK,F,N,Y
ID001005,2019,N/A,F,BLACK,F,N,Y
ID001006,2019,N/A,F,WHITE,F,N,Y
ID001007,2019,N/A,M,TWOMORE,F,N,Y
ID001008,2019,N/A,M,WHITE,P,N,Y
ID001009,2019,N/A,M,WHITE,F,N,Y
ID001010,2019,N/A,F,BLACK,F,N,Y
ID001011,2019,FTF,M,HISPA,F,N,Y
ID001012,2019,N/A,F,HISPA,F,N,Y
ID001013,2019,N/A,F,HISPA,F,N,Y
ID001014,2019,N/A,F,HISPA,F,N,Y
ID001015,2019,UD,F,HISPA,F,N,Y
ID001016,2019,FTF,M,WHITE,P,N,Y
ID001017,2019,N/A,F,HISPA,F,N,Y
ID001018,2019,FTF,F,HISPA,F,N,Y
ID001019,2019,N/A,F,HISPA,F,N,Y
ID001020,2019,N/A,F,WHITE,F,N,Y
ID001021,2019,FTF,F,HISPA,F,N,Y
ID001022,2019,N/A,F,HISPA,F,N,Y
ID001023,2019,N/A,F,AMIND,F,N,Y
ID001024,2019,FTF,F,HISPA,F,N,Y
ID001025,2019,N/A,F,HISPA,F,N,Y
ID001026,2019,N/A,F,HISPA,F,N,Y
ID001027,2019,N/A,M,HISPA,F,N,Y
ID001028,2019,N/A,F,HISPA,F,N,Y
ID001029,2019,FTF,F,HISPA,F,N,Y
ID001030,2019,N/A,F,HISPA,F,N,Y
ID001031,2019,N/A,F,WHITE,F,N,Y
ID001032,2019,N/A,F,WHITE,F,N,Y
ID001033,2019,N/A,M,WHITE,F,N,Y
ID001034,2019,FTF,F,BLACK,F,N,Y
ID001035,2019,FTF,M,WHITE,F,N,Y
ID001036,2019,N/A,F,WHITE,F,N,Y
ID001037,2019,N/A,F,ASIAN,F,N,Y
ID001038,2019,N/A,M,WHITE,F,N,Y
ID001039,2019,UD,F,HISPA,P,N,Y
ID001040,2019,N/A,F,HISPA,F,N,Y
ID001041,2019,FTF,F,HISPA,F,N,Y
ID001042,2019,N/A,F,HISPA,F,N,Y
ID001043,2019,N/A,M,HISPA,F,N,Y
ID001044,2019,FTF,F,HISPA,F,N,Y
ID001045,2019,N/A,M,HISPA,F,N,Y
ID001046,2019,N/A,M,TWOMORE,F,N,Y
ID001047,2019,N/A,F,HISPA,F,N,Y
ID001048,2019,UD,F,HISPA,F,N,Y
ID001049,2019,UD,F,HISPA,P,N,Y
ID001050,2019,N/A,M,PACIF,F,N,Y
ID001051,2019,N/A,F,HISPA,F,N,Y
ID001052,2019,N/A,F,HISPA,F,N,Y
ID001053,2019,N/A,F,HISPA,F,N,Y
